,__id,__site_id,__title,__subtitle,__seller_id,__category_id,__official_store_id,__price,__base_price,__original_price,__currency_id,__initial_quantity,__available_quantity,__sold_quantity,__buying_mode,__listing_type_id,__start_time,__stop_time,__condition,__permalink,__thumbnail_id,__thumbnail,__secure_thumbnail,__video_id,__accepts_mercadopago,__non_mercado_pago_payment_methods,__shipping__mode,__shipping__tags,__shipping__dimensions,__shipping__local_pick_up,__shipping__free_shipping,__shipping__logistic_type,__shipping__store_pick_up,__international_delivery_mode,__seller_address__city__name,__seller_address__state__id,__seller_address__state__name,__seller_address__country__id,__seller_address__country__name,__seller_address__search_location__neighborhood__id,__seller_address__search_location__neighborhood__name,__seller_address__search_location__city__id,__seller_address__search_location__city__name,__seller_address__search_location__state__id,__seller_address__search_location__state__name,__seller_address__id,__seller_contact,__coverage_areas,__warnings,__listing_source,__variations,__status,__sub_status,__tags,__warranty,__catalog_product_id,__domain_id,__parent_item_id,__differential_pricing,__deal_ids,__automatic_relist,__date_created,__last_updated,__health,__catalog_listing,__sale_terms_0__id,__sale_terms_0__name,__sale_terms_0__value_id,__sale_terms_0__value_name,__sale_terms_0__value_struct,__sale_terms_1__id,__sale_terms_1__name,__sale_terms_1__value_id,__sale_terms_1__value_name,__sale_terms_1__value_struct__number,__sale_terms_1__value_struct__unit,__sale_terms_2__id,__sale_terms_2__name,__sale_terms_2__value_id,__sale_terms_2__value_name,__sale_terms_2__value_struct,__sale_terms_3__id,__sale_terms_3__name,__sale_terms_3__value_id,__sale_terms_3__value_name,__sale_terms_3__value_struct,__sale_terms_4,__descriptions_0__id,__descriptions_1,__shipping__free_methods_0__id,__shipping__free_methods_0__rule__default,__shipping__free_methods_0__rule__free_mode,__shipping__free_methods_0__rule__free_shipping_flag,__shipping__free_methods_0__rule__value,__shipping__free_methods_1,BRAND,MODEL,ACCESSORIES_INCLUDED,ALPHANUMERIC_MODEL,ASPECT_RATIO,COLOR,DEPTH,DISPLAY_SIZE,DISPLAY_TYPE,GTIN,HDMI_PORTS_NUMBER,HEIGHT,INTEGRATED_APPS,IS_3D,IS_CURVED,IS_PORTABLE,IS_SMART,ITEM_CONDITION,LINE,MAX_RESOLUTION,MAX_SPEAKERS_POWER,OPERATIVE_SYSTEM,PACKAGE_HEIGHT,PACKAGE_LENGTH,PACKAGE_WEIGHT,PACKAGE_WIDTH,RESOLUTION_TYPE,SELLER_SKU,SOUND_MODES,SPEAKERS_NUMBER,USB_PORTS_NUMBER,VOLTAGE,WEIGHT,WIDTH,WITH_AUTO_POWER_OFF,WITH_BLUETOOTH,WITH_ETHERNET,WITH_HDMI,WITH_HDR,WITH_HIDDEN_CABLES,WITH_SCREEN_SHARE_FUNCTION,WITH_USB,WITH_WI_FI,pictures,__sale_terms_3,INTEGRATED_VIRTUAL_ASSISTANTS,WITH_INTEGRATED_VOICE_COMMAND,__sale_terms_0__value_struct__number,__sale_terms_0__value_struct__unit,__sale_terms_1__value_struct,DISPLAY_TECHNOLOGY,ORIGIN,WITH_VOICE_COMMAND,BRIGHTNESS,CONTRAST_RATIO,EXCLUSIVE_CHANNEL,HORIZONTAL_VIEWING_ANGLE,IS_KIT,PROCESSOR_CORES_NUMBER,PRODUCT_DATA_SOURCE,PRODUCT_FEATURES,RESPONSE_TIME,SHIPMENT_PACKING,STORAGE_CAPACITY,VERTICAL_VIEWING_ANGLE,WITH_VGA,__sale_terms,__seller_address__city__id,__sale_terms_2__value_struct__number,__sale_terms_2__value_struct__unit,__sale_terms_1,ADDITIONAL_INFO_REQUIRED,__sale_terms_2,WITH_NETFLIX,WITH_WEB_BROWSER,WITH_YOUTUBE,__shipping__methods,__sale_terms_3__value_struct__number,__sale_terms_3__value_struct__unit,ORIGIN_COUNTRY,MANUFACTURING_TIME,__variations_0__id,__variations_0__price,__variations_0__attribute_combinations,__variations_0__available_quantity,__variations_0__sold_quantity,__variations_0__sale_terms,__variations_0__picture_ids,__variations_0__catalog_product_id,__variations_1,__descriptions,VIEWING_ANGLE,IS_FLAMMABLE,DESIGN_AND_FUNCTIONALITY,COUNTRIES_WITH_MAGIC_CONTROL_INCLUDED,PART_NUMBER
290,MLA829533253,MLA,Smart Tv Rca 50 Android 4k Ultra Hd Youtube Netflix X50andtv,,170839380,MLA1002,,73671.0,73671.0,,ARS,29,1,4,buy_it_now,gold_pro,2019-12-09T14:51:51.000Z,2041-01-08T16:27:56.000Z,new,https://articulo.mercadolibre.com.ar/MLA-829533253-smart-tv-rca-50-android-4k-ultra-hd-youtube-netflix-x50andtv-_JM,636221-MLA40072167681_122019,http://http2.mlstatic.com/D_636221-MLA40072167681_122019-I.jpg,https://http2.mlstatic.com/D_636221-MLA40072167681_122019-I.jpg,,True,[],me2,"['self_service_in', 'mandatory_free_shipping']",,True,True,xd_drop_off,False,none,Belgrano,AR-C,Capital Federal,AR,Argentina,TUxBQkJFTDcyNTJa,Belgrano,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,189774449,,[],[],,[],active,[],"['extended_warranty_eligible', 'loyalty_discount_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",Garantía de fábrica: 12 meses,MLA15192832,MLA-TELEVISIONS,,,[],False,2019-12-09T14:51:51.000Z,2021-03-11T19:13:46.792Z,0.9,False,WARRANTY_TIME,Tiempo de garantía,,12 meses,,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,,,,,,,,,,,,,MLA829533253-2426984909,,73328.0,True,country,True,,,RCA,X50ANDTV,"Control remoto,Cable de alimentación",X50ANDTV,16:9,Negro,7.5 cm,"50 """,LED,7796941250361,3,65.3 cm,"Youtube,Netflix,Web browser",No,No,No,Sí,Nuevo,,3840 px - 2160 px,16 W,Android TV,,,,,4K,1228,"Dolby digital,Stereo",2,2,100V/240V,10 kg,112.7 cm,,Sí,Sí,Sí,Sí,,,Sí,Sí,5,,Google Assistant,Sí,12.0,meses,,,Argentina,,,16:9,,,,,,,,,,,,,,,,,,,Sí,,Sí,,,,,,,,,,,,,,,,,,,,
291,MLA712696932,MLA,Smart Tv 65 4k Uhd Hitachi Cdh-le654ksmart20 Led Android Tv,,84488765,MLA1002,,109998.0,109998.0,,ARS,4,1,3,buy_it_now,gold_special,2018-03-13T14:35:37.000Z,2038-03-08T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-712696932-smart-tv-65-4k-uhd-hitachi-cdh-le654ksmart20-led-android-tv-_JM,957596-MLA31590332297_072019,http://http2.mlstatic.com/D_957596-MLA31590332297_072019-I.jpg,https://http2.mlstatic.com/D_957596-MLA31590332297_072019-I.jpg,,True,[],not_specified,[],,True,False,not_specified,False,none,Lanus Este,AR-B,Buenos Aires,AR,Argentina,TUxBQkxBTjQ3NDFa,Lanús Este,TUxBQ0xBTmJjYzE4,Lanús,TUxBUEdSQXJlMDNm,Bs.As. G.B.A. Sur,186616531,,[],[],,[],active,[],"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment']",Garantía de fábrica: 6 meses,,MLA-TELEVISIONS,,,[],False,2018-03-13T14:35:38.000Z,2021-02-26T20:43:15.000Z,0.85,False,WARRANTY_TIME,Tiempo de garantía,,6 meses,,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,,INVOICE,Facturación,6891885,Factura A,,,,,,,,MLA712696932-1605336622,,,,,,,,Hitachi,CDH-LE654KSMART12,,,,Negro,6.5 cm,"65 """,Direct LED,000785029647,,,,No,No,No,Sí,Nuevo,,,,,,,,,4K,,Surround,,,,,146.4 cm,,,,Sí,No,,,Sí,Sí,6,,,,6.0,meses,,LED,Argentina,,,16:9,,,,,,,,,,,,,,,,,,,Sí,,Sí,[],,,,,,,,,,,,,,,,,,,
292,MLA899423394,MLA,Smart Tv Led 58  Samsung Un58tu7000gczb Uhd 4k,,288878027,MLA1002,1355,77189.0,77189.0,,ARS,9,1,0,buy_it_now,gold_special,2020-11-30T19:30:33.000Z,2040-11-25T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-899423394-smart-tv-led-58-samsung-un58tu7000gczb-uhd-4k-_JM,817250-MLA44210323353_112020,http://http2.mlstatic.com/D_817250-MLA44210323353_112020-I.jpg,https://http2.mlstatic.com/D_817250-MLA44210323353_112020-I.jpg,,True,[],not_specified,[],,True,False,not_specified,True,none,Belgrano,AR-C,Capital Federal,AR,Argentina,TUxBQkJFTDcyNTJa,Belgrano,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,609266045,,[],[],,[],active,[],"['extended_warranty_eligible', 'loyalty_discount_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'brand_verified', 'catalog_product_candidate', 'immediate_payment']",,MLA16521521,MLA-TELEVISIONS,,,[],False,2020-11-30T19:30:33.000Z,2021-03-09T21:31:23.000Z,0.57,False,,,,,,,,,,,,,,,,,,,,,,,MLA899423394-3079053333,,,,,,,,Samsung,UN58TU7000GCZB,"Control remoto,Baterías,Cable de alimentación",UN58TU7000GCZB,16:9,,5.99 cm,"58 """,LED,8806090484452,2,74.86 cm,"Youtube,Netflix,Web browser,Google apps,Prime Video,Apple TV,Disney+",,,,Sí,Nuevo,Series 7,3840 px - 2160 px,20 W,Tizen,,,,,4K,TV2779,Dolby digital plus,2,1,,15.2 kg,129.1 cm,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,2,,,,,,,,,,,,,,,,,,,,,,,[],TUxBQkJFTDcyNTJa,,,,,,,,,[],,,,,,,,,,,,,,,,,,,
293,MLA911311478,MLA,Led Philips Tv Smart 70 70pug6774/77 Led 4k,,323800888,MLA1002,,167399.0,167399.0,,ARS,3,1,0,buy_it_now,gold_pro,2021-03-10T16:06:26.000Z,2041-03-05T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-911311478-led-philips-tv-smart-70-70pug677477-led-4k-_JM,890687-MLA41159843843_032020,http://http2.mlstatic.com/D_890687-MLA41159843843_032020-I.jpg,https://http2.mlstatic.com/D_890687-MLA41159843843_032020-I.jpg,,True,[],custom,[],,True,False,custom,False,none,Saavedra,AR-C,Capital Federal,AR,Argentina,TUxBQlNBQTM3Mzda,Saavedra,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,953092959,,[],[],,[],active,[],"['extended_warranty_eligible', 'good_quality_picture', 'immediate_payment']",Garantía de fábrica: 1 años,MLA15398869,MLA-TELEVISIONS,,,[],False,2021-03-10T16:06:27.000Z,2021-03-10T20:34:22.000Z,1,False,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,WARRANTY_TIME,Tiempo de garantía,,1 años,1.0,años,INVOICE,Facturación,6891885,Factura A,,,,,,,,MLA911311478-3299511475,,,,,,,,Philips,70PUG6774,"Control remoto,Baterías,Cable de alimentación",70PUG6774/77,16:9,,8.6 cm,"70 """,LED,8718863023723,3,89.4 cm,"Youtube,Netflix,Web browser",,,,Sí,Nuevo,6000 Series,3840 px - 2160 px,16 W,Saphi,,,,,4K,2190107-6774,,,2,110V/240V,30.1 kg,158.1 cm,Sí,,Sí,Sí,Sí,,Sí,Sí,Sí,3,,,,,,,,,,,,,,,4,,,,,,,,,TUxBQlNBQTM3Mzda,,,,,,,,,[],,,,,,,,,,,,,,,,,,,
294,MLA899530006,MLA,Smart Tv Samsung Series 7 Un58tu7000gczb Led 4k 58 ,,274214713,MLA1002,1255,104999.0,104999.0,,ARS,100,50,2,buy_it_now,gold_pro,2020-12-01T16:03:10.000Z,2040-11-26T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-899530006-smart-tv-samsung-series-7-un58tu7000gczb-led-4k-58-_JM,885529-MLA44878790379_022021,http://http2.mlstatic.com/D_885529-MLA44878790379_022021-I.jpg,https://http2.mlstatic.com/D_885529-MLA44878790379_022021-I.jpg,,True,[],not_specified,[],,False,True,not_specified,False,none,Tafí Viejo,AR-T,Tucumán,AR,Argentina,,,TUxBQ1RBRjFlMTNk,Tafí Viejo,TUxBUFRVQ244NmM3,Tucumán,1161580372,,[],[],,[],active,[],"['ahora-12', 'brand_verified', 'extended_warranty_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment']",Garantía de fábrica: 12 meses,,MLA-TELEVISIONS,,,[],False,2020-12-01T16:03:11.000Z,2021-03-10T20:57:41.000Z,0.85,False,WARRANTY_TIME,Tiempo de garantía,,12 meses,,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,,,,,,,,,,,,,MLA899530006-3081160880,,,,,,,,Samsung,UN58TU7000,,UN58TU7000GCZB,16:9,Negro,5.99 cm,"58 """,LED,8806090484452,2,74.86 cm,,No,No,No,Sí,Nuevo,Series 7,3840 px - 2160 px,20 W,Tizen,,,,,4K,13701017,Dolby digital plus,2,1,100V/240V,15.2 kg,129.1 cm,Sí,Sí,Sí,Sí,Sí,,,Sí,Sí,7,,Google Assistant,Sí,12.0,meses,,,,,,,,,,,,,,,,,,,TUxBQ1RBRjFlMTNk,,,,,,,,,[],,,,,,,,,,,,,,,,,,,
295,MLA899371710,MLA,Smart Tv Philips 50pud6654/77 Led 4k 50 ,,164065080,MLA1002,,58000.0,58000.0,,ARS,10,1,3,buy_it_now,gold_special,2020-11-30T14:35:44.000Z,2040-11-25T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-899371710-smart-tv-philips-50pud665477-led-4k-50-_JM,826710-MLA42164194325_062020,http://http2.mlstatic.com/D_826710-MLA42164194325_062020-I.jpg,https://http2.mlstatic.com/D_826710-MLA42164194325_062020-I.jpg,,True,[],me2,"['self_service_in', 'mandatory_free_shipping']",,True,True,cross_docking,False,none,Recoleta,AR-C,Capital Federal,AR,Argentina,TUxBQlJFQzkyMTVa,Recoleta,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,1160216823,,[],[],,[],active,[],"['extended_warranty_eligible', 'loyalty_discount_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",Garantía de fábrica: 24 meses,MLA15699007,MLA-TELEVISIONS,,,[],False,2020-11-30T14:35:44.000Z,2021-03-03T17:14:01.000Z,0.77,False,INVOICE,Facturación,6891885,Factura A,,WARRANTY_TIME,Tiempo de garantía,,24 meses,24.0,meses,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,,,,,,,MLA899371710-3078488291,,73328.0,True,country,True,,,Philips,50PUD6654,"Control remoto,Baterías,Cable de alimentación",50PUD6654/77,16:9,,8.72 cm,"50 """,LED,,3,65.06 cm,"Youtube,Netflix,Web browser",,,,Sí,Nuevo,6600 Series,3840 px - 2160 px,20 W,Saphi,,,,,4K,,Dolby atmos,2,2,110V/240V,10.9 kg,111.3 cm,Sí,Sí,Sí,Sí,Sí,,Sí,Sí,Sí,2,,,,,,,,,,,,,,,4,,,,,,,,,TUxBQlJFQzkyMTVa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,MLA898749675,MLA,Smart Tv Philips 6700 Series 65pud6794/77 Led 4k 65  Lh,,12626860,MLA1002,,108499.0,108499.0,,ARS,3,1,1,buy_it_now,gold_special,2020-11-25T19:41:51.000Z,2040-11-20T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-898749675-smart-tv-philips-6700-series-65pud679477-led-4k-65-lh-_JM,802940-MLA43138801972_082020,http://http2.mlstatic.com/D_802940-MLA43138801972_082020-I.jpg,https://http2.mlstatic.com/D_802940-MLA43138801972_082020-I.jpg,,True,[],custom,[],,True,False,custom,False,none,Floresta,AR-C,Capital Federal,AR,Argentina,TUxBQkZMTzg5MjFa,Floresta,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,204361504,,[],[],,[],active,[],"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment']",Garantía de fábrica: 12 meses,MLA15944543,MLA-TELEVISIONS,,,[],False,2020-11-25T19:41:51.000Z,2021-03-11T19:51:10.596Z,0.85,False,WARRANTY_TIME,Tiempo de garantía,,12 meses,,INVOICE,Facturación,6891885,Factura A,,,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,,,,,,,MLA898749675-3069566037,,,,,,,,Philips,65PUD6794,"Control remoto,Baterías,Cable de alimentación",65PUD6794/77,16:9,,8.8 cm,"65 """,LED,8718863021712,3,85.1 cm,"Youtube,Netflix,Web browser",No,No,,Sí,Nuevo,6700 Series,3840 px - 2160 px,20 W,Saphi,,,,,4K,68523,Dolby atmos,2,2,110V/240V,23.9 kg,146.1 cm,Sí,Sí,Sí,Sí,Sí,,Sí,Sí,Sí,4,,,,12.0,meses,,,,,,,,,,4,,,,,,,,,,,,,,,Sí,Sí,Sí,[],,,,,,,,,,,,,,,,,,,
297,MLA859624164,MLA,Tv Led 55p X55andtv 4k Smt And Rca,,109569068,MLA1002,82,65999.0,65999.0,,ARS,42,1,1,buy_it_now,gold_special,2020-06-02T17:33:30.000Z,2040-05-28T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-859624164-tv-led-55p-x55andtv-4k-smt-and-rca-_JM,887032-MLA42047355450_062020,http://http2.mlstatic.com/D_887032-MLA42047355450_062020-I.jpg,https://http2.mlstatic.com/D_887032-MLA42047355450_062020-I.jpg,,True,[],custom,['me2_available'],,True,False,custom,True,none,Campana,AR-B,Buenos Aires,AR,Argentina,,,TUxBQ0NBTTQ1Mjc,Campana,TUxBUFpPTmFpbnRl,Buenos Aires Interior,143985240,,[],[],,[],active,[],"['brand_verified', 'extended_warranty_eligible', 'loyalty_discount_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment']",Garantía de fábrica: 12 meses,MLA15284465,MLA-TELEVISIONS,,,[],False,2020-06-02T17:33:30.000Z,2021-03-11T13:08:43.516Z,0.55,False,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,INVOICE,Facturación,6891885,Factura A,,,WARRANTY_TIME,Tiempo de garantía,,12 meses,,,,,,,,MLA859624164-2698984290,,,,,,,,RCA,X55ANDTV,"Control remoto,Baterías,Cable de alimentación",X55ANDTV,16:9,Negro,7.79 cm,"55 """,LED,7796941250354,3,72.17 cm,,No,No,Sí,Sí,Nuevo,,3840 px - 2160 px,16 W,Android TV,,,,,4K,,"Dolby digital,MTS",2,1,100V/240V,12 kg,124.39 cm,,Sí,Sí,Sí,Sí,,Sí,Sí,Sí,3,,Google Assistant,Sí,,,,,,,,,,,,,,,,,,,,,,12.0,meses,,,,,,,[],,,,,,,,,,,,,,,,,,,
298,MLA901990176,MLA,Smart Tv Samsung Series 7 Un50tu7000gczb Led 4k 50 ,,9877009,MLA1002,,63999.9,63999.9,,ARS,14,1,2,buy_it_now,gold_special,2020-12-22T19:16:26.000Z,2040-12-17T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-901990176-smart-tv-samsung-series-7-un50tu7000gczb-led-4k-50-_JM,848145-MLA44160386274_112020,http://http2.mlstatic.com/D_848145-MLA44160386274_112020-I.jpg,https://http2.mlstatic.com/D_848145-MLA44160386274_112020-I.jpg,,True,[],me2,"['self_service_in', 'mandatory_free_shipping']",,False,True,fulfillment,False,none,Caballito,AR-C,Capital Federal,AR,Argentina,TUxBQkNBQjM4MDda,Caballito,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,1059394913,,[],[],,[],active,[],"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",Garantía de fábrica: 12 meses,MLA16233171,MLA-TELEVISIONS,,,[],False,2020-12-22T19:16:26.000Z,2021-03-11T08:21:04.000Z,0.88,False,WARRANTY_TIME,Tiempo de garantía,,12 meses,,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,,INVOICE,Facturación,6891885,Factura A,,,,,,,,MLA901990176-3119414913,,73328.0,True,country,True,,,Samsung,UN50TU7000,"Control remoto,Cable de alimentación",UN50TU7000GCZB,16:9,Gris oscuro,5.99 cm,"50 """,LED,8806090484414,2,64.42 cm,"Web browser,Netflix,Youtube,Google Apps,Prime Video,Apple TV,Hulu,Disney+,Vudu",,,,Sí,Nuevo,Series 7,3840 px - 2160 px,20 W,Tizen,70 cm,15 cm,13000 g,70 cm,4K,824-030-0099,Dolby digital pulse,2,1,220V - 240V,11.4 kg,111.68 cm,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,10,,,,12.0,meses,,,,,,,,,,,,,,,,,,,TUxBQkNBQjM4MDda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,MLA874518880,MLA,Smart Tv 50  4k Ultra Hd L50p8m Con Android Tcl,,109569068,MLA1002,82,49999.0,49999.0,,ARS,109,100,5,buy_it_now,gold_special,2020-08-21T19:43:12.000Z,2040-08-16T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-874518880-smart-tv-50-4k-ultra-hd-l50p8m-con-android-tcl-_JM,696191-MLA43230249639_082020,http://http2.mlstatic.com/D_696191-MLA43230249639_082020-I.jpg,https://http2.mlstatic.com/D_696191-MLA43230249639_082020-I.jpg,,True,[],custom,['me2_available'],,True,False,custom,True,none,Campana,AR-B,Buenos Aires,AR,Argentina,,,TUxBQ0NBTTQ1Mjc,Campana,TUxBUFpPTmFpbnRl,Buenos Aires Interior,143985240,,[],[],,[],active,[],"['extended_warranty_eligible', 'loyalty_discount_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'brand_verified', 'immediate_payment']",,MLA15233098,MLA-TELEVISIONS,,,[],False,2020-08-21T19:43:12.000Z,2021-03-11T18:59:12.000Z,0.55,False,INVOICE,Facturación,6891885,Factura A,,,,,,,,,,,,,,,,,,,MLA874518880-2870236739,,,,,,,,TCL,L50P8M,"Control remoto,Baterías,Cable de alimentación",L50P8M,16:9,Azul,25.1 cm,"50 """,LED,7796941327957,3,71 cm,"Youtube,Netflix,Web browser",No,No,Sí,Sí,Nuevo,,3840 px - 2160 px,8 W,Android TV,,,,,4K,,Dolby audio,2,1,100V/240V,10 kg,112.1 cm,,Sí,Sí,Sí,Sí,,,Sí,Sí,4,,Google Assistant,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,Sí,,Sí,[],,,,,,,,,,,,,,,,,,,
300,MLA831800955,MLA,Smart Tv 4k Led 58 Pulgadas Philips 58pud6654/77 Uhd Oficial,,179274188,MLA1002,,73499.0,73499.0,,ARS,81,50,5,buy_it_now,gold_special,2019-12-26T15:24:55.000Z,2039-12-21T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-831800955-smart-tv-4k-led-58-pulgadas-philips-58pud665477-uhd-oficial-_JM,971420-MLA40243069046_122019,http://http2.mlstatic.com/D_971420-MLA40243069046_122019-I.jpg,https://http2.mlstatic.com/D_971420-MLA40243069046_122019-I.jpg,whI-awWRgzw,True,[],not_specified,[],,False,False,not_specified,False,none,Barracas,AR-C,Capital Federal,AR,Argentina,TUxBQkJBUjM0MDha,Barracas,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,187478843,,[],[],,[],active,[],"['good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment']",Garantía de fábrica: 12 meses,MLA15835122,MLA-TELEVISIONS,,,[],False,2019-12-26T15:24:55.000Z,2021-03-10T16:02:35.570Z,0.85,False,WARRANTY_TIME,Tiempo de garantía,,12 meses,,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,,INVOICE,Facturación,6891885,Factura A,,,,,,,,MLA831800955-2446861279,,,,,,,,Philips,58PUD6654,"Control remoto,Baterías,Cable de alimentación",58PUD6654/77,16:9,Gris,8.55 cm,"58 """,LED,8718863021767,3,75.46 cm,"Youtube,Netflix,Web browser",No,No,No,Sí,Nuevo,,3840 px - 2160 px,20 W,Saphi,,,,,4K,58PUD6654/77,Dolby atmos,2,2,110V/240V,17.8 kg,128.91 cm,Sí,Sí,Sí,Sí,Sí,,Sí,Sí,Sí,7,,,,12.0,meses,,LED,Argentina,,,16:9,,,,4,,,,,,,,,,,,,,,Sí,,Sí,[],,,,,,,,,,,,,,,,,,,
301,MLA900413130,MLA,Smart Tv Led Noblex 50 4k Dm50x7500 Hdmi Usb Gtia Oficial ,,174556876,MLA1002,,48990.0,48990.0,61999,ARS,18,1,2,buy_it_now,gold_special,2020-12-09T19:11:03.000Z,2040-12-04T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-900413130-smart-tv-led-noblex-50-4k-dm50x7500-hdmi-usb-gtia-oficial-_JM,721153-MLA44284132493_122020,http://http2.mlstatic.com/D_721153-MLA44284132493_122020-I.jpg,https://http2.mlstatic.com/D_721153-MLA44284132493_122020-I.jpg,,True,[],me2,"['self_service_out', 'mandatory_free_shipping']",,False,True,fulfillment,False,none,Villa Crespo,AR-C,Capital Federal,AR,Argentina,TUxBQlZJTDQyMjBa,Villa Crespo,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,155782338,,[],[],,[],active,[],"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",Garantía de fábrica: 12 meses,MLA16174688,MLA-TELEVISIONS,,,['MLA5779'],False,2020-12-09T19:11:03.000Z,2021-03-11T19:13:38.893Z,0.8,False,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,WARRANTY_TIME,Tiempo de garantía,,12 meses,12.0,meses,INVOICE,Facturación,6891885,Factura A,,,,,,,,MLA900413130-3095546275,,73328.0,True,country,True,,,Noblex,DM50X7500,"Control remoto,Cable de alimentación",,16:9,,15.2 cm,"50 """,LED,7796962987703,2,78.3 cm,"Youtube,Netflix,Web browser",No,,,Sí,Nuevo,X7 Series,3840 px - 2160 px,16 W,,15 cm,69 cm,9700 g,69 cm,4K,7300111901,,2,2,220V,15 kg,125 cm,,Sí,Sí,Sí,,,,Sí,Sí,2,,,,,,,,,,200 cd/m²,4000:1,,,,,,"Frágil,Voluminoso",8 ms,Auto-despachable,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
